id,date,condition,temperature,humidity,visibility,wind_speed
1760,3/9/2022,Rain,35.5,76.6,0.9,9.6
1761,4/20/2022,Snow,14,62.3,3.1,19.1
1762,10/4/2022,Heavy Rain,24.1,80,1,12.8
1763,10/11/2024,Cloudy,26.1,85,4.4,18.3
1764,12/17/2022,Heavy Rain,19.3,29.1,4.1,27.8
1765,3/11/2023,Cloudy,23,84.9,6.8,27.9
1766,6/6/2020,Heavy Rain,39.9,30.6,1.1,25.3
1767,10/31/2024,Clear,19.4,49.8,5.7,44.3
1768,12/16/2021,Cloudy,36.2,44.1,5.7,27.5
1769,11/17/2020,Rain,40.8,37.1,5,5.3
1770,7/15/2021,Snow,0.7,26.1,2.7,12.1
1771,10/14/2023,Cloudy,17.2,33.5,8.3,0.2
1772,12/2/2022,Rain,13,55.7,8.2,13.8
1773,9/11/2020,Cloudy,-4.2,85.5,5.1,3.4
1774,1/18/2022,Clear,38.2,85.1,3.9,45.7
1775,8/4/2021,Cloudy,36.5,43.9,9,47.4
1776,1/22/2022,Fog,40.8,48.5,4.7,19.8
1777,11/26/2023,Clear,11.4,90.4,3.9,0.7
1778,3/22/2024,Heavy Rain,26.1,66.3,8.4,22.9
1779,5/28/2023,Heavy Rain,32.7,46,1.2,13.3
1780,10/1/2023,Rain,41.1,61.4,1.2,26.3
1781,3/3/2020,Fog,30.4,78.9,6.1,20
1782,2/24/2021,Snow,34.9,67,3.3,13.1
1783,11/10/2021,Rain,2.5,31.8,1.3,24.7
1784,9/17/2023,Heavy Rain,7.9,26.7,1.3,47
1785,4/22/2022,Clear,32.7,56.6,9.9,28.5
1786,1/19/2021,Clear,28,50.7,3.1,34.8
1787,4/2/2023,Cloudy,31,92.6,6.6,46.4
1788,2/16/2022,Fog,-2.4,65.4,9.4,40
1789,4/17/2021,Rain,18.4,29.4,7.1,18.7
1790,5/15/2020,Fog,31,31,8.5,16.4
1791,6/20/2022,Heavy Rain,-1.8,92.4,6.1,20.1
1792,12/29/2021,Fog,2.4,60.3,2.2,22.4
1793,6/6/2022,Heavy Rain,34.5,30.1,1.2,1.5
1794,10/5/2023,Clear,-0.3,60.8,5.5,28.3
1795,7/15/2021,Cloudy,30.2,80.8,4.8,28.1
1796,11/28/2020,Clear,20.3,83,0.7,5.5
1797,8/4/2023,Cloudy,6.9,49.5,2.1,28.7
1798,4/18/2022,Rain,39.9,51.7,6.9,21.4
1799,6/9/2021,Fog,-4.8,78.2,8.5,33.3
1800,4/18/2023,Cloudy,12.5,77.3,8.9,3.1
1801,8/27/2020,Heavy Rain,13.7,48.4,5.3,40.7
1802,12/25/2020,Clear,10.4,93.9,4.8,25.8
1803,7/3/2020,Snow,35.1,59.8,3.3,48
1804,1/8/2023,Snow,22.4,91.3,7.6,7.1
1805,1/11/2022,Cloudy,12.9,88.1,4.5,1.8
1806,1/31/2023,Snow,3.5,62.8,3,35.9
1807,8/18/2024,Heavy Rain,29.3,67.6,7.3,26.5
1808,3/9/2021,Fog,-4.4,83.1,8.8,48.9
1809,8/10/2022,Heavy Rain,30.4,81.7,4.8,36.6
1810,10/14/2024,Heavy Rain,38.8,50.2,3.2,3.2
1811,1/2/2021,Clear,36.2,68.3,4,43.8
1812,4/12/2020,Snow,42,92.9,6.1,7
1813,6/28/2020,Cloudy,42.4,85.3,2.1,4.1
1814,3/18/2022,Cloudy,31.6,82.9,7.5,22.2
1815,2/9/2022,Cloudy,33.9,40.7,8.3,41.8
1816,4/11/2020,Clear,1.7,37.5,3,46.7
1817,12/4/2020,Clear,28,67.2,8.6,47.4
1818,11/8/2022,Rain,29.7,84.1,9.5,26.7
1819,11/2/2024,Clear,11.9,35.6,5.2,47.8
1820,12/11/2023,Heavy Rain,11,24.9,8.8,49.5
1821,11/8/2020,Heavy Rain,9.7,44.8,9.3,19.1
1822,11/30/2023,Heavy Rain,19.4,55.1,5.6,23.5
1823,4/22/2023,Heavy Rain,39,35.9,7.4,46.6
1824,12/12/2022,Fog,23,63.4,8.8,0.9
1825,7/21/2020,Fog,29.9,62.7,7.1,29.8
1826,2/28/2021,Snow,12.7,26.2,5.3,10.5
1827,3/26/2020,Heavy Rain,22.9,63.3,2.8,38
1828,4/25/2023,Fog,10.8,37.6,4.5,20.3
1829,6/15/2021,Rain,17.4,72.5,8.5,3.7
1830,10/10/2021,Cloudy,29.8,60.2,5.9,24.8
1831,4/4/2020,Rain,37.3,55.8,8.8,6.7
1832,9/10/2020,Cloudy,20.2,89.7,6.2,10.3
1833,2/29/2024,Clear,35.1,40.2,5.8,22.5
1834,1/12/2024,Snow,43.5,94,3.5,48.2
1835,5/13/2023,Snow,41.1,83.3,3.6,23.5
1836,2/14/2022,Clear,9.2,41.3,6.3,1.5
1837,10/4/2020,Fog,28.7,78.6,1.7,2
1838,4/14/2023,Snow,34.7,62.6,5.8,49.4
1839,11/14/2020,Fog,27.3,88.7,1.9,49.3
1840,2/6/2023,Fog,17.1,76.4,1.4,13
1841,4/5/2023,Cloudy,19.2,57.3,8.1,8.8
1842,11/16/2022,Fog,15.5,92.6,4,36.9
1843,1/30/2020,Fog,29.4,58.9,2.8,0.5
1844,8/27/2021,Rain,27.6,42.6,3.1,13.3
1845,1/6/2022,Rain,2.9,37.1,3.2,2.1
1846,12/24/2021,Rain,34.2,38.5,6.7,39.5
1847,2/5/2022,Fog,44.1,79.2,5.6,9.3
1848,7/31/2023,Cloudy,27,44,6.7,15
1849,12/2/2021,Heavy Rain,39.7,70.1,5.6,41.8
1850,8/15/2023,Fog,38.4,26.7,6.2,22.8
1851,10/9/2023,Heavy Rain,11.7,84.1,5.2,1.2
1852,12/20/2020,Fog,9.1,83.8,1.2,45.2
1853,8/14/2021,Rain,4,23.6,7.5,13.6
1854,11/18/2022,Clear,42.2,87,2.1,47.5
1855,10/4/2022,Heavy Rain,21.1,52.9,3.5,3.9
1856,12/19/2021,Snow,-2.6,50.1,7.5,6.9
1857,3/11/2022,Snow,42.1,94.4,5,26.7
1858,7/12/2024,Rain,23.3,48.2,7.8,16.7
1859,10/15/2020,Rain,29.5,38,5.9,15.5
1860,3/13/2024,Rain,42.1,67.8,7,34.5
1861,7/5/2020,Cloudy,2.9,83.7,6.8,38.2
1862,2/6/2022,Heavy Rain,23.2,64.3,3.4,17.2
1863,3/1/2022,Rain,33.5,91.1,3.3,45
1864,6/22/2020,Snow,0.2,87.8,9.5,12.4
1865,10/13/2021,Clear,0.4,55.5,4.7,45.6
1866,8/7/2024,Heavy Rain,19.8,85.5,2.2,31.4
1867,12/16/2020,Clear,3.8,44.9,7.9,15.3
1868,5/11/2021,Heavy Rain,25.6,37.6,6.6,49.3
1869,6/28/2022,Fog,22,81.9,4.9,0.2
1870,8/6/2023,Cloudy,27.7,60.8,8.7,19
1871,9/16/2020,Snow,31.3,65,1.8,22
1872,7/25/2020,Fog,22.8,45.3,9.5,44.2
1873,11/2/2020,Rain,-2.3,46.5,6.7,39.3
1874,11/25/2023,Fog,3.1,50.4,4.6,24
1875,3/17/2020,Heavy Rain,35.7,87.8,4.3,40
1876,12/9/2020,Fog,24.3,47.4,8,26.8
1877,7/5/2024,Clear,24.8,24.8,1.5,7
1878,6/7/2020,Heavy Rain,17.5,80.8,8.8,21.4
1879,7/7/2021,Clear,39,78.1,1.3,34.4
1880,3/1/2021,Fog,27.8,49.3,2.7,0.3
1881,2/28/2020,Clear,6.7,27.5,1.5,48.8
1882,7/3/2020,Heavy Rain,-2.2,51.2,2.5,3.7
1883,12/26/2023,Fog,17.5,31.5,7.8,28.6
1884,3/28/2021,Snow,2.3,58.8,5.2,31.6
1885,9/12/2022,Clear,20.6,49.2,4.1,35.8
1886,8/23/2020,Fog,21.6,67.8,9.4,36.2
1887,5/16/2020,Fog,40.4,72.8,2.2,35
1888,3/1/2020,Snow,18.4,37.2,8.4,18.1
1889,12/31/2021,Heavy Rain,4.8,76.8,9,1.2
1890,11/3/2020,Clear,3,81.2,6.2,5.6
1891,3/27/2024,Heavy Rain,10,38.9,9.7,12
1892,4/26/2022,Fog,34.6,21.7,7.2,47.6
1893,8/12/2024,Rain,26,35.5,9.8,27.5
1894,1/19/2020,Heavy Rain,-1.9,68.9,4.3,46
1895,6/6/2022,Fog,39.7,68.1,8.5,18.3
1896,12/7/2024,Rain,7.6,91.8,3.7,25.9
1897,7/3/2024,Clear,29.1,66.2,3,28.4
1898,11/4/2022,Fog,14.9,61.2,1.4,12.2
1899,8/27/2022,Heavy Rain,19.2,32,3.6,12.7
1900,12/27/2021,Heavy Rain,36.6,41.2,0.6,49.2
1901,1/29/2021,Snow,38.3,46.2,8.5,28.4
1902,11/25/2024,Rain,19.3,77.7,4.3,42.7
1903,5/15/2022,Rain,28.4,50.7,7.1,26.7
1904,12/26/2021,Fog,32.9,83.2,0.6,25.2
1905,2/6/2023,Heavy Rain,0.8,49.1,8.7,0.4
1906,5/22/2023,Cloudy,8.8,88.9,1.7,25.5
1907,3/19/2023,Fog,27.7,60.1,8,1.9
1908,7/6/2021,Fog,24.9,80.5,8.4,21.4
1909,7/9/2020,Heavy Rain,43.6,56.7,1.6,26.5
1910,8/26/2022,Heavy Rain,43.1,58.4,9.4,8.9
1911,12/25/2024,Fog,0.6,52.8,7.3,39.5
1912,1/29/2022,Heavy Rain,14.4,24.6,8.8,0.8
1913,12/26/2021,Heavy Rain,-0.3,69.7,6,34
1914,11/14/2020,Rain,13.5,45.1,3.7,25.6
1915,4/12/2023,Clear,44.8,47,7.1,13.5
1916,5/6/2020,Rain,21.4,88.1,7.6,12.8
1917,1/26/2024,Clear,43.3,84,6.2,30.5
1918,6/9/2024,Snow,44.3,64.1,6.9,46.7
1919,10/16/2021,Heavy Rain,10,80.8,0.8,14.6
1920,3/15/2024,Heavy Rain,5.1,38.6,4.7,48.7
1921,8/21/2024,Rain,14.2,61.7,7.4,25.4
1922,1/1/2023,Cloudy,41.7,77.7,5.6,18.4
1923,5/2/2024,Snow,29.5,44.7,4.5,14.8
1924,12/22/2022,Cloudy,32.5,24.5,7.1,32.8
1925,3/21/2021,Cloudy,32.6,45.2,0.9,0.6
1926,11/11/2024,Fog,22.5,64.9,1.4,27.9
1927,12/30/2021,Heavy Rain,28.5,43.2,9.4,17.4
1928,12/24/2024,Snow,40.3,26.2,9.3,49
1929,9/17/2023,Rain,26.1,66.5,1.5,23.2
1930,3/4/2024,Rain,-2.6,69.4,6.8,20.1
1931,6/18/2023,Rain,26.2,57,7.1,15
1932,1/17/2021,Fog,30.7,88.6,1.7,29.4
1933,12/23/2020,Heavy Rain,-2.4,22,8.7,45.3
1934,5/12/2022,Heavy Rain,9.8,47.7,5.2,40.9
1935,8/20/2020,Fog,11.2,27.9,5.2,19.8
1936,8/7/2020,Fog,38.2,58.5,8.1,45.5
1937,8/20/2021,Fog,24.2,21,9.1,43.3
1938,5/18/2021,Fog,38.8,31.4,2.1,21
1939,2/8/2021,Heavy Rain,39.2,33.6,1.1,27.6
1940,8/15/2022,Snow,5.6,37.4,6.2,6.1
1941,6/24/2022,Rain,33.1,82.6,4.9,15.3
1942,12/3/2022,Cloudy,37.8,61.3,6.7,42.4
1943,2/12/2023,Fog,18.7,40.3,2.5,39.3
1944,4/29/2022,Fog,17.4,64.4,9.5,2.8
1945,1/19/2021,Snow,16.3,21.6,7.5,14.2
1946,1/24/2021,Rain,23.9,63.8,5.9,26.7
1947,3/17/2020,Heavy Rain,-4.7,45.9,3.3,11.9
1948,4/1/2021,Clear,13.3,62.6,8.6,31.2
1949,11/21/2024,Snow,20,55.6,3,6.4
1950,12/29/2022,Clear,11.5,38.7,2.5,43.4
1951,10/30/2022,Heavy Rain,32.3,72.4,0.9,33.5
1952,8/9/2020,Snow,31.6,50.8,0.6,20.7
1953,6/19/2020,Cloudy,38.6,58.3,1.3,36
1954,12/4/2021,Snow,31.2,92.1,6.9,46.8
1955,7/8/2024,Clear,43,62.6,4.7,29.5
1956,1/13/2024,Clear,20.2,92.8,1.3,20.4
1957,11/6/2022,Heavy Rain,18.3,47,2.8,4.2
1958,1/27/2024,Cloudy,22.6,52,5.4,47
1959,8/8/2021,Cloudy,18.1,30.4,8.9,20.1
1960,4/4/2023,Fog,37.5,36.3,9.4,46.1
1961,2/21/2023,Heavy Rain,43.3,68.3,2.6,8.1
1962,11/14/2021,Cloudy,12.4,92.1,6.8,38
1963,10/19/2024,Snow,36.3,56.4,4.2,22.2
1964,3/29/2020,Fog,4.2,80.5,2,14
1965,11/16/2021,Snow,21.1,24.1,7.3,35.7
1966,10/2/2022,Clear,30.4,29.8,9.1,1.5
1967,6/15/2021,Snow,43.8,84.4,5.1,26.9
1968,10/31/2022,Fog,24.5,82.7,9.1,26.2
1969,12/1/2023,Snow,40.5,49.3,8.9,24.7
1970,11/3/2023,Clear,7.7,63.1,8.9,29.3
1971,2/14/2023,Snow,37.5,26.6,6.7,28.7
1972,2/17/2023,Fog,0,92.5,6.5,26.7
1973,3/16/2024,Fog,44.5,31.2,6.5,21.2
1974,2/9/2020,Fog,37.2,56.4,3.7,28.2
1975,5/22/2020,Heavy Rain,0.1,55.6,6,7.4
1976,8/8/2020,Fog,40.6,31.3,1,24.9
1977,12/3/2021,Snow,33,27.7,8,22.2
1978,9/2/2022,Cloudy,36.8,51.5,9.2,1.9
1979,6/28/2022,Rain,-3.5,92,7.2,7.6
1980,5/26/2024,Heavy Rain,37.7,47.8,8.4,44.8
1981,11/11/2020,Snow,21.6,58.6,6.7,24.3
1982,10/15/2020,Clear,11.9,59.8,4,31.9
1983,12/16/2022,Cloudy,22.4,41.8,6.4,22.7
1984,3/17/2024,Snow,12,65.6,3.3,34.8
1985,2/28/2022,Snow,24,33,4.8,46.6
1986,7/15/2022,Heavy Rain,17,26.3,5.1,30.1
1987,6/1/2024,Rain,-3.4,70.8,4.1,31.8
1988,10/16/2022,Heavy Rain,27.3,82.8,3.4,18.4
1989,10/4/2024,Clear,28.2,82.5,5.1,47.2
1990,3/25/2021,Clear,5.1,74.6,5.3,11.1
1991,7/24/2024,Rain,35.7,25.7,3.7,39
1992,2/20/2021,Snow,-2.8,37.3,1.1,14
1993,2/6/2023,Cloudy,39,33.5,1.7,24.7
1994,4/17/2024,Heavy Rain,40.2,81.8,3.6,15
1995,8/27/2020,Fog,6.4,59.3,3.1,5.8
1996,9/16/2021,Snow,23,20.8,3.4,26.5
1997,4/22/2020,Clear,25.6,88.3,4.5,22.5
1998,12/19/2023,Snow,20.1,33,5.8,35.6
1999,11/16/2020,Fog,-3.5,65.8,6.3,48.2
2000,12/4/2024,Fog,1.9,74.6,9.8,15.3
2001,1/7/2021,Heavy Rain,39.2,84.1,5.9,34
2002,7/8/2023,Heavy Rain,-0.8,34.1,9.9,39
2003,7/5/2021,Snow,-3.5,34.1,5.5,27.3
2004,2/9/2024,Snow,24.5,73.8,9.6,48.7
2005,6/22/2022,Fog,23.8,26.5,4.2,40.1
2006,2/13/2022,Clear,7.6,82.5,2.3,16.3
2007,8/23/2023,Fog,-3.7,81.2,4.3,1.4
2008,11/20/2021,Rain,4.2,61.8,9.3,49.8
2009,12/6/2024,Cloudy,36.9,93.6,8.1,48.7
2010,10/8/2022,Clear,3.1,20.6,6.4,36.6
2011,9/2/2024,Rain,13.4,54,6.1,21.9
2012,2/10/2023,Rain,26.4,26.4,8.6,22.2
2013,12/1/2022,Snow,7.1,46.5,8.6,0.4
2014,7/30/2020,Clear,-2.1,31.8,7.5,44.5
2015,10/9/2023,Heavy Rain,14.5,53.7,2.6,22.4
2016,10/12/2023,Rain,42.4,25.4,4.8,38.6
2017,11/14/2020,Snow,39.6,20.7,0.9,36.1
2018,2/17/2022,Fog,17.1,40.5,4.2,37.3
2019,2/14/2022,Rain,34,27.7,1.1,35.1
2020,4/7/2020,Clear,6.5,74.8,4.3,12.3
2021,4/27/2021,Rain,39.7,84.3,5.6,2.5
2022,6/18/2022,Fog,4,38.3,4,37.9
2023,9/4/2023,Fog,26.2,69.4,0.9,19
2024,12/21/2023,Fog,-3.3,65.5,2.4,38.5
2025,9/13/2021,Fog,5.8,52.3,7.1,48.4
2026,3/26/2024,Fog,6,57.3,9,39.6
2027,7/19/2023,Heavy Rain,11,71.2,3.8,3.9
2028,8/25/2023,Rain,41.3,56.2,1,37.2
2029,11/25/2021,Fog,0,27.8,7.5,11.1
2030,12/19/2022,Fog,43.4,91.8,9.5,46.1
2031,2/18/2022,Clear,38.2,25.7,3.9,25.5
2032,12/30/2023,Snow,22.2,40.5,5.2,23.3
2033,10/8/2023,Fog,-3.8,32.4,6.1,41.3
2034,9/30/2023,Heavy Rain,26.2,76.7,6.2,38.9
2035,5/6/2020,Clear,0.7,60.2,5.9,42.3
2036,1/11/2022,Rain,22.1,89.6,9.3,11.4
2037,10/8/2024,Clear,21.7,27.6,4.7,3.5
2038,3/23/2020,Heavy Rain,41.3,93.8,5.2,41.7
2039,3/28/2020,Heavy Rain,44.8,42.3,4.4,13.7
2040,7/17/2023,Snow,37.3,53.4,7.5,27.5
2041,5/4/2020,Clear,23.7,76.6,4.5,11.5
2042,2/7/2022,Snow,0.2,23.9,2,22.5
2043,7/11/2021,Snow,2.7,80.1,5,44.8
2044,9/25/2023,Rain,29.8,53.1,1.2,2.9
2045,12/29/2021,Snow,-3.7,69.3,7.2,27.8
2046,4/17/2021,Rain,12.7,43.7,1.9,10.2
2047,10/21/2023,Heavy Rain,5.8,23.6,2.9,31.1
2048,2/1/2021,Rain,41.6,52.4,2.1,43.5
2049,10/17/2020,Fog,-4.5,22.5,7.1,41
2050,7/25/2021,Rain,13.1,27.5,7.1,48.6
2051,5/4/2021,Heavy Rain,5,36.7,8.7,20
2052,3/23/2020,Cloudy,16.3,75.1,7.4,0.9
2053,11/24/2024,Heavy Rain,29.1,46,4.4,17.1
2054,10/13/2024,Fog,43.2,43.4,5.8,14.8
2055,8/24/2024,Cloudy,42.4,72.3,0.7,7.2
2056,11/28/2021,Snow,19.8,65.4,9.3,46.1
2057,9/13/2022,Snow,19.9,29,9.7,21.7
2058,6/22/2023,Clear,1.3,89.2,8.1,27.1
2059,2/29/2024,Heavy Rain,41,52.7,4.1,9.6
2060,3/19/2022,Snow,18.6,92.9,8.8,10.8
2061,7/3/2022,Rain,30.7,53.9,4.9,39
2062,9/13/2024,Cloudy,26.7,28,9.6,43.3
2063,10/14/2023,Snow,25.9,84.5,2.4,39.5
2064,5/26/2021,Heavy Rain,14,24.5,5.9,40.8
2065,9/26/2022,Fog,43.1,94.2,8.8,48.4
2066,11/21/2020,Rain,1.8,40.2,4.1,40.2
2067,8/8/2024,Rain,25.9,85.4,2.4,48
2068,6/16/2023,Snow,1.8,50.8,1.5,24.1
2069,11/15/2024,Heavy Rain,14.7,92.6,0.5,40.3
2070,7/7/2020,Fog,33.1,66.6,3,13.5
2071,6/4/2022,Cloudy,29.5,39.3,6.8,39.4
2072,7/15/2022,Clear,39.6,83.6,5.2,37.4
2073,3/18/2023,Snow,9.3,58.3,6.6,15.3
2074,2/22/2023,Rain,34.6,74.6,6.1,25.3
2075,5/13/2023,Clear,22.5,44.5,1,19
2076,8/24/2021,Clear,35.8,36.1,7.4,17.7
2077,2/24/2022,Snow,3.2,91.7,7.8,33.9
2078,4/7/2020,Heavy Rain,12.6,87.5,3.7,49.6
2079,7/4/2020,Fog,32.7,65,4.8,49.3
2080,11/5/2023,Rain,23.1,48.4,0.8,49.5
2081,6/25/2023,Cloudy,-2.7,30.5,4.8,44.2
2082,4/26/2023,Cloudy,17.9,75.1,9.4,29.8
2083,3/9/2022,Cloudy,31.4,71.1,2.6,15.2
2084,7/8/2020,Rain,8.2,56.7,9.9,29.5
2085,12/21/2024,Cloudy,-3,70.3,0.7,7.7
2086,4/4/2020,Cloudy,41.3,24.7,4.8,7
2087,2/21/2020,Rain,7.6,70.7,8.6,37.5
2088,4/28/2024,Clear,12.5,48.3,4.6,29.6
2089,3/7/2022,Rain,22.9,74.8,6.2,18.1
2090,3/8/2021,Cloudy,2.7,51,4.3,14.1
2091,8/3/2020,Heavy Rain,36.9,86.6,1.5,32.2
2092,9/7/2022,Clear,34.3,55.5,9.1,33.7
2093,8/7/2020,Cloudy,16,38,7.6,34.7
2094,4/29/2023,Cloudy,-3.4,55.1,1.8,23.2
2095,11/25/2023,Fog,-4,79.2,1.2,30.8
2096,9/8/2023,Rain,12.7,75.3,5,12.1
2097,8/26/2023,Rain,44,58.5,3.9,49.6
2098,8/27/2023,Heavy Rain,38.8,22,4,23.4
2099,5/20/2020,Heavy Rain,42.7,68.5,3.3,10.3
2100,11/1/2021,Clear,8.9,60.5,5.9,23.6
2101,1/24/2021,Snow,34.7,21.6,4.2,16.2
2102,12/17/2024,Cloudy,22.3,63.3,7.9,14
2103,4/1/2024,Fog,18.7,91,6.4,13.2
2104,2/24/2021,Rain,-1.2,93,8.4,21.1
2105,8/4/2023,Heavy Rain,2.3,33.7,5.1,2.6
2106,11/27/2024,Cloudy,7.5,83.1,8.4,44.5
2107,3/5/2020,Cloudy,5.5,62,8,46.9
2108,9/15/2022,Fog,21.8,93.8,6.7,29.7
2109,8/1/2023,Clear,30.5,64.4,2.9,29.6
2110,6/22/2022,Fog,17.4,62.4,5.2,2.9
2111,11/1/2022,Fog,13.4,75.3,4.1,39.6
2112,12/13/2021,Clear,9.6,37.2,3.3,13.5
2113,8/18/2021,Cloudy,16.8,87,8.5,31.7
2114,6/30/2022,Cloudy,-0.5,31.4,1,39.1
2115,11/11/2022,Rain,40.2,63,5.3,46.1
2116,10/15/2024,Clear,5.6,85.1,0.9,35.8
2117,10/27/2020,Snow,37.6,46.8,3.7,9.1
2118,12/28/2020,Fog,10.8,59.8,1.6,44.3
2119,12/20/2020,Snow,2,36.1,8.8,5.5
2120,9/27/2022,Heavy Rain,14.2,77.7,1.4,15
2121,8/24/2024,Clear,31.8,61,3,32.5
2122,10/13/2020,Fog,32.1,52.3,5.8,2.7
2123,4/29/2020,Clear,12,50,1.6,10.6
2124,8/3/2022,Clear,28.5,43,5.4,29.6
2125,1/22/2024,Clear,30.9,80.9,4.3,15.9
2126,11/13/2021,Rain,-0.5,85,9.1,6.1
2127,10/6/2024,Heavy Rain,30.4,84.4,1,23.9
2128,12/20/2021,Cloudy,18.9,74.5,1.9,31.1
2129,2/5/2022,Rain,6,80.1,3.6,18.2
2130,2/3/2021,Rain,24.4,49.3,1.7,7.5
2131,11/16/2022,Heavy Rain,29.4,39.5,2.3,37.5
2132,3/9/2022,Snow,24.1,92.4,2.7,25
2133,6/21/2021,Cloudy,31.5,91.8,6.1,37.3
2134,4/11/2020,Cloudy,44.2,73.4,7.9,22.9
2135,1/22/2020,Heavy Rain,19.3,35.4,9.5,9.4
2136,7/21/2023,Clear,30.7,65.5,6.9,3
2137,2/22/2023,Rain,29.6,59.5,8.6,17.3
2138,12/13/2021,Heavy Rain,25.4,76.8,6.5,42.1
2139,9/5/2021,Cloudy,30.3,68.3,9.2,6.9
2140,3/8/2023,Cloudy,41.8,88.1,7.3,30.6
2141,9/22/2023,Cloudy,23.1,51.8,1.1,48.6
2142,11/26/2021,Cloudy,28.7,84.9,5.5,31
2143,2/21/2024,Cloudy,29.6,76.2,5.9,42.4
2144,5/5/2024,Clear,9.2,58.8,6,30.5
2145,10/23/2024,Snow,4.8,29.7,4.9,16.9
2146,7/9/2021,Clear,38.4,47.7,9,49.6
2147,1/20/2023,Snow,4.7,39.6,5.7,0.1
2148,3/22/2022,Rain,22.7,66.4,3.6,15.5
2149,6/16/2021,Cloudy,23.3,29.4,7.4,24.1
2150,3/28/2023,Rain,44.4,75.6,5.5,46.4
2151,9/12/2020,Rain,28.1,27.5,5.6,28
2152,12/30/2022,Fog,5.9,35.4,6.5,34.6
2153,5/19/2024,Rain,37.2,47.7,7,47.3
2154,3/2/2022,Snow,12.3,21.3,8.5,17.2
2155,8/16/2023,Rain,11,49.5,2.5,42.6
2156,1/12/2020,Clear,40.4,22.8,7.1,49
2157,2/21/2020,Cloudy,8.6,28.2,4.6,37.4
2158,1/19/2020,Heavy Rain,-0.5,36.8,1.8,2.3
2159,9/29/2023,Snow,2.1,73.1,6.3,38.1
2160,7/12/2024,Snow,31.5,76.5,2.9,47.5
2161,11/26/2020,Rain,15.3,78.7,4.2,1.8
2162,2/28/2022,Rain,40.9,49.2,6.5,25.5
2163,11/11/2024,Rain,7.8,73.9,3.5,15.2
2164,8/23/2022,Clear,15.8,22.6,5.2,2.7
2165,9/28/2021,Clear,17.1,90.6,6.1,26.1
2166,5/1/2023,Cloudy,23.3,28.2,5.2,21.3
2167,6/16/2020,Fog,42.8,58.5,2.7,13.8
2168,10/9/2023,Clear,28,37.4,2.9,18.5
2169,3/7/2021,Fog,3.5,73.4,2.4,9.1
2170,3/11/2020,Heavy Rain,26.5,26.9,7,45.4
2171,7/30/2024,Snow,10.6,64.6,6.1,39.7
2172,4/16/2020,Clear,31.9,77.9,1.4,4.6
2173,11/15/2022,Fog,32.6,78.4,8.2,24.8
2174,10/20/2024,Rain,8,72.8,4.2,24.9
2175,7/16/2023,Snow,26.4,63.1,4,38.2
2176,1/30/2023,Heavy Rain,42,88.7,5.6,41.8
2177,12/21/2024,Cloudy,36.4,58.4,8.2,15.9
2178,11/7/2020,Rain,22.1,63.7,6.1,30.4
2179,11/7/2022,Heavy Rain,-2.9,41,8.8,47.9
2180,5/5/2023,Heavy Rain,27.5,25,9.9,0.2
2181,2/5/2020,Clear,42.8,48.1,1.6,28.7
2182,8/11/2022,Cloudy,-4.6,53.8,7.6,11.2
2183,7/13/2023,Snow,43.6,93.4,6.5,25.3
2184,10/24/2024,Rain,-0.7,87.6,4.9,36.5
2185,2/12/2023,Heavy Rain,0.8,47.2,0.6,20.5
2186,12/22/2023,Fog,27.1,71.3,6.4,0.8
2187,7/26/2021,Fog,16.1,88.9,2,37.3
2188,12/2/2021,Heavy Rain,36.2,30.8,3.7,46.8
2189,10/21/2023,Heavy Rain,4.3,77.6,9.8,34.7
2190,5/27/2024,Snow,41.1,20.9,2,31.8
2191,12/25/2022,Snow,36.5,37.5,6.6,28.5
2192,1/19/2021,Snow,40.3,55.9,5.8,24
2193,10/2/2020,Rain,8.8,28.2,9.8,38
2194,3/29/2021,Rain,4.2,54.8,5.8,35.2
2195,2/21/2024,Fog,11,66.8,0.7,0.4
2196,6/6/2023,Snow,24.4,56.6,5.5,15.8
2197,12/14/2021,Cloudy,43,40.5,6.2,38.6
2198,3/3/2023,Heavy Rain,18.5,39.9,0.7,41.8
2199,3/26/2024,Snow,14.7,51.9,4.6,1.2
2200,8/21/2024,Cloudy,9.7,69.9,7.3,42.4
2201,7/16/2022,Clear,-1,87.6,3.3,16.9
2202,1/18/2022,Clear,31.7,77,7.9,5.5
2203,6/22/2022,Cloudy,42.2,55.2,8.6,41.9
2204,6/19/2020,Snow,2.6,81.6,8.4,32.2
2205,10/22/2022,Cloudy,13.9,31.9,6.3,44.5
2206,6/23/2020,Clear,38.8,87.4,2.8,8.2
2207,3/5/2022,Rain,13.7,52.9,4.6,1.8
2208,7/15/2022,Clear,1,66.9,7.9,43.9
2209,9/10/2020,Snow,32.7,77.5,7.6,27.7
2210,5/27/2023,Cloudy,21.4,86.6,2.9,35.9
2211,10/1/2020,Rain,-0.1,42.9,9.3,26.7
2212,6/6/2021,Heavy Rain,-1.1,91.5,5.2,16.1
2213,6/7/2024,Clear,5.8,89.5,5.1,4.7
2214,8/18/2021,Cloudy,-3,22.7,6.3,25.7
2215,12/9/2020,Fog,9.8,77.7,6.5,38.2
2216,3/18/2023,Cloudy,30.9,20.8,8.9,39.5
2217,7/28/2024,Clear,35.4,47.7,1.4,28.8
2218,4/2/2024,Heavy Rain,-0.8,43.3,8.8,37.9
2219,11/20/2023,Clear,-4.5,89,9.1,13.2
