id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
2529,32.5730725,74.1005044,2023-07-27T00:47:00,7/27/2023,0:47:00,Thursday,0,Rain,Highway,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Moderate collision on highway in rain weather
2530,32.5723405,74.0816796,2024-05-07T12:47:00,5/7/2024,12:47:00,Tuesday,12,Fog,Residential,Fatal,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,2,Fatal accident on residential during fog weather
2531,32.618091,74.078387,2021-04-07T07:24:00,4/7/2021,7:24:00,Wednesday,7,Fog,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on highway in fog weather
2532,32.5629273,74.1606956,2022-03-10T20:47:00,3/10/2022,20:47:00,Thursday,20,Clear,Residential,Fatal,"{'injured': 1, 'dead': 3, 'total': 4}",1,3,3,Fatal accident on residential during clear weather
2533,32.5626567,74.0539697,2023-05-22T17:28:00,5/22/2023,17:28:00,Monday,17,Fog,Rural,Fatal,"{'injured': 3, 'dead': 3, 'total': 6}",3,3,1,Fatal accident on rural during fog weather
2534,32.5588588,74.0433025,2023-01-14T09:29:00,1/14/2023,9:29:00,Saturday,9,Clear,Intersection,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on intersection in clear weather
2535,32.5865658,74.0527919,2020-10-19T19:39:00,10/19/2020,19:39:00,Monday,19,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during rain conditions
2536,32.5843296,74.0799613,2022-11-20T03:39:00,11/20/2022,3:39:00,Sunday,3,Rain,Rural,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,3,Moderate collision on rural in rain weather
2537,32.7582344,74.2670347,2024-08-23T08:14:00,8/23/2024,8:14:00,Friday,8,Clear,Residential,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,3,Moderate collision on residential in clear weather
2538,32.5798409,74.0836181,2021-09-21T19:01:00,9/21/2021,19:01:00,Tuesday,19,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during clear conditions
2539,32.5759067,74.0821409,2021-07-02T09:01:00,7/2/2021,9:01:00,Friday,9,Cloudy,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on intersection in cloudy weather
2540,32.6008428,74.0491065,2020-10-19T17:20:00,10/19/2020,17:20:00,Monday,17,Fog,Highway,Severe,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,3,Severe accident on highway with fog conditions
2541,32.5194902,74.0926086,2023-07-17T09:48:00,7/17/2023,9:48:00,Monday,9,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on arterial in clear weather
2542,32.5629273,74.1606956,2024-07-31T18:11:00,7/31/2024,18:11:00,Wednesday,18,Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor intersection accident during rain conditions
2543,32.5774479,74.0631351,2024-11-02T03:24:00,11/2/2024,3:24:00,Saturday,3,Cloudy,Arterial,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,3,Severe accident on arterial with cloudy conditions
2544,32.5964724,74.1430807,2021-02-01T21:12:00,2/1/2021,21:12:00,Monday,21,Fog,Residential,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,2,Severe accident on residential with fog conditions
2545,32.5865658,74.0527919,2020-09-20T07:52:00,9/20/2020,7:52:00,Sunday,7,Cloudy,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during cloudy conditions
2546,32.5925382,74.0468811,2024-03-04T08:47:00,3/4/2024,8:47:00,Monday,8,Clear,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on residential in clear weather
2547,32.5449782,74.0909602,2024-07-02T21:19:00,7/2/2024,21:19:00,Tuesday,21,Clear,Intersection,Fatal,"{'injured': 4, 'dead': 3, 'total': 7}",4,3,3,Fatal accident on intersection during clear weather
2548,32.5840384,74.090441,2020-08-27T02:24:00,8/27/2020,2:24:00,Thursday,2,Clear,Residential,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,1,Severe accident on residential with clear conditions
2549,32.5848011,74.0559518,2020-06-23T19:50:00,6/23/2020,19:50:00,Tuesday,19,Fog,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on highway in fog weather
2550,32.6621112,74.0175265,2022-09-28T17:53:00,9/28/2022,17:53:00,Wednesday,17,Clear,Intersection,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on intersection in clear weather
2551,32.5712094,74.0781113,2024-06-23T17:47:00,6/23/2024,17:47:00,Sunday,17,Snow,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on residential in snow weather
2552,32.6156425,74.0791814,2021-04-02T18:39:00,4/2/2021,18:39:00,Friday,18,Snow,Highway,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,3,Moderate collision on highway in snow weather
2553,32.6245827,74.1730541,2020-09-18T22:02:00,9/18/2020,22:02:00,Friday,22,Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during rain conditions
2554,32.5739317,74.0749848,2025-06-12T20:32:00,6/12/2025,20:32:00,Thursday,20,Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor intersection accident during rain conditions
2555,32.5588588,74.0433025,2025-04-13T19:55:00,4/13/2025,19:55:00,Sunday,19,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during rain conditions
2556,32.6209735,74.0788898,2025-11-27T18:06:00,11/27/2025,18:06:00,Thursday,18,Cloudy,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during cloudy conditions
2557,32.5499292,74.0704819,2020-08-21T03:14:00,8/21/2020,3:14:00,Friday,3,Fog,Highway,Severe,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,1,Severe accident on highway with fog conditions
2558,32.5730725,74.1005044,2020-09-12T20:00:00,9/12/2020,20:00:00,Saturday,20,Clear,Arterial,Fatal,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,4,Fatal accident on arterial during clear weather
2559,32.5774479,74.0631351,2022-02-11T22:55:00,2/11/2022,22:55:00,Friday,22,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on arterial in clear weather
2560,32.588819,74.050577,2020-01-08T13:59:00,1/8/2020,13:59:00,Wednesday,13,Clear,Highway,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,1,Moderate collision on highway in clear weather
2561,32.6008428,74.0491065,2020-09-01T16:28:00,9/1/2020,16:28:00,Tuesday,16,Clear,Highway,Fatal,"{'injured': 3, 'dead': 4, 'total': 7}",3,4,2,Fatal accident on highway during clear weather
2562,32.6089993,74.1922515,2022-07-19T07:11:00,7/19/2022,7:11:00,Tuesday,7,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
2563,32.5293391,74.0919689,2022-04-14T13:13:00,4/14/2022,13:13:00,Thursday,13,Cloudy,Residential,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on residential in cloudy weather
2564,32.6407156,74.1666998,2024-07-06T03:11:00,7/6/2024,3:11:00,Saturday,3,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during rain conditions
2565,32.5932314,74.0440804,2020-01-04T08:04:00,1/4/2020,8:04:00,Saturday,8,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during clear conditions
2566,32.5927722,74.1157376,2021-02-10T05:43:00,2/10/2021,5:43:00,Wednesday,5,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during rain conditions
2567,32.6682786,74.115348,2025-03-03T20:47:00,3/3/2025,20:47:00,Monday,20,Clear,Intersection,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on intersection in clear weather
2568,32.5675767,74.0668921,2024-07-21T14:57:00,7/21/2024,14:57:00,Sunday,14,Clear,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on residential in clear weather
2569,32.5730725,74.1005044,2021-11-15T04:00:00,11/15/2021,4:00:00,Monday,4,Cloudy,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during cloudy conditions
2570,32.5718299,74.0843839,2022-10-10T19:49:00,10/10/2022,19:49:00,Monday,19,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
2571,32.5730725,74.1005044,2025-03-01T20:58:00,3/1/2025,20:58:00,Saturday,20,Cloudy,Intersection,Fatal,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,3,Fatal accident on intersection during cloudy weather
2572,32.5724557,74.0686943,2023-12-04T00:42:00,12/4/2023,0:42:00,Monday,0,Clear,Arterial,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,2,Severe accident on arterial with clear conditions
2573,32.5588588,74.0433025,2024-05-19T17:24:00,5/19/2024,17:24:00,Sunday,17,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during rain conditions
2574,32.5839379,74.0924637,2023-12-20T14:36:00,12/20/2023,14:36:00,Wednesday,14,Clear,Arterial,Fatal,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,3,Fatal accident on arterial during clear weather
2575,32.5772043,74.0773284,2023-08-28T07:14:00,8/28/2023,7:14:00,Monday,7,Rain,Intersection,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,3,Severe accident on intersection with rain conditions
2576,32.5840301,74.0740246,2021-07-13T19:37:00,7/13/2021,19:37:00,Tuesday,19,Fog,Arterial,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,4,Severe accident on arterial with fog conditions
2577,32.6376004,74.3296907,2023-06-01T00:04:00,6/1/2023,0:04:00,Thursday,0,Cloudy,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during cloudy conditions
2578,32.5862974,74.0567177,2025-02-16T16:19:00,2/16/2025,16:19:00,Sunday,16,Clear,Intersection,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on intersection in clear weather
2579,32.5843095,74.0849792,2024-07-19T12:17:00,7/19/2024,12:17:00,Friday,12,Cloudy,Arterial,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,1,Severe accident on arterial with cloudy conditions
2580,32.5757806,74.0749365,2024-08-10T09:29:00,8/10/2024,9:29:00,Saturday,9,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on arterial in clear weather
2581,32.564327,74.0583307,2024-04-08T22:18:00,4/8/2024,22:18:00,Monday,22,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during rain conditions
2582,32.5695355,74.085118,2021-11-13T09:42:00,11/13/2021,9:42:00,Saturday,9,Cloudy,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on highway in cloudy weather
2583,32.6377717,74.1958929,2020-05-08T07:10:00,5/8/2020,7:10:00,Friday,7,Cloudy,Rural,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on rural in cloudy weather
2584,32.6637739,74.0789786,2020-03-15T02:53:00,3/15/2020,2:53:00,Sunday,2,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
2585,32.4976158,74.0949982,2022-06-26T09:00:00,6/26/2022,9:00:00,Sunday,9,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on arterial in clear weather
2586,32.5730725,74.1005044,2022-08-28T08:39:00,8/28/2022,8:39:00,Sunday,8,Clear,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on highway in clear weather
2587,32.5925382,74.0468811,2022-08-26T08:00:00,8/26/2022,8:00:00,Friday,8,Clear,Intersection,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,1,Moderate collision on intersection in clear weather
2588,32.5690734,74.072083,2023-11-13T09:46:00,11/13/2023,9:46:00,Monday,9,Clear,Rural,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,3,Severe accident on rural with clear conditions
2589,32.629583,74.079007,2022-04-12T18:01:00,4/12/2022,18:01:00,Tuesday,18,Heavy Rain,Arterial,Fatal,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,4,Fatal accident on arterial during heavy rain weather
2590,32.6225359,74.0205872,2023-04-20T14:27:00,4/20/2023,14:27:00,Thursday,14,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
2591,32.5493645,74.0344188,2021-04-29T19:33:00,4/29/2021,19:33:00,Thursday,19,Cloudy,Arterial,Fatal,"{'injured': 0, 'dead': 1, 'total': 1}",0,1,1,Fatal accident on arterial during cloudy weather
2592,32.56129,74.07629,2022-04-15T18:27:00,4/15/2022,18:27:00,Friday,18,Clear,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on arterial in clear weather
2593,32.569668,74.084245,2022-10-29T23:08:00,10/29/2022,23:08:00,Saturday,23,Fog,Intersection,Severe,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,4,Severe accident on intersection with fog conditions
2594,32.5729112,74.0739545,2024-03-12T09:10:00,3/12/2024,9:10:00,Tuesday,9,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
2595,32.564327,74.0583307,2023-08-18T17:58:00,8/18/2023,17:58:00,Friday,17,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during clear conditions
2596,32.5862974,74.0567177,2024-10-08T00:49:00,10/8/2024,0:49:00,Tuesday,0,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on residential in clear weather
2597,32.5615005,74.0806009,2024-12-05T21:50:00,12/5/2024,21:50:00,Thursday,21,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during clear conditions
2598,32.5615005,74.0806009,2023-08-26T11:23:00,8/26/2023,11:23:00,Saturday,11,Rain,Residential,Severe,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Severe accident on residential with rain conditions
2599,32.5626576,74.1372087,2023-07-04T07:00:00,7/4/2023,7:00:00,Tuesday,7,Clear,Arterial,Severe,"{'injured': 4, 'dead': 2, 'total': 6}",4,2,3,Severe accident on arterial with clear conditions
2600,32.5736825,74.0809621,2022-06-12T13:06:00,6/12/2022,13:06:00,Sunday,13,Heavy Rain,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on residential in heavy rain weather
2601,32.6065978,74.0996022,2021-01-09T08:59:00,1/9/2021,8:59:00,Saturday,8,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during clear conditions
2602,32.5626567,74.0539697,2025-03-12T04:31:00,3/12/2025,4:31:00,Wednesday,4,Cloudy,Arterial,Severe,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,3,Severe accident on arterial with cloudy conditions
2603,32.6079833,74.0127844,2023-08-07T05:45:00,8/7/2023,5:45:00,Monday,5,Clear,Residential,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,2,Moderate collision on residential in clear weather
2604,32.5797538,74.0984219,2023-11-19T18:08:00,11/19/2023,18:08:00,Sunday,18,Clear,Residential,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on residential in clear weather
2605,32.5640348,74.0575465,2020-12-10T12:28:00,12/10/2020,12:28:00,Thursday,12,Rain,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on highway in rain weather
2606,32.5836684,74.0565187,2022-11-24T02:28:00,11/24/2022,2:28:00,Thursday,2,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during rain conditions
2607,32.5588588,74.0433025,2023-12-31T18:49:00,12/31/2023,18:49:00,Sunday,18,Cloudy,Highway,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Moderate collision on highway in cloudy weather
2608,32.5874946,74.0599783,2021-05-02T08:22:00,5/2/2021,8:22:00,Sunday,8,Cloudy,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during cloudy conditions
2609,32.5583951,74.0757951,2022-11-30T19:18:00,11/30/2022,19:18:00,Wednesday,19,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during clear conditions
2610,32.57062,74.0809309,2025-09-22T20:34:00,9/22/2025,20:34:00,Monday,20,Clear,Residential,Severe,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Severe accident on residential with clear conditions
2611,32.5624664,74.0644355,2022-09-08T23:52:00,9/8/2022,23:52:00,Thursday,23,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
2612,32.5795915,74.0909811,2025-10-02T20:30:00,10/2/2025,20:30:00,Thursday,20,Clear,Intersection,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,2,Moderate collision on intersection in clear weather
2613,32.6057903,74.0872892,2025-05-19T01:34:00,5/19/2025,1:34:00,Monday,1,Rain,Arterial,Severe,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Severe accident on arterial with rain conditions
2614,32.5835803,74.1216795,2020-09-13T08:20:00,9/13/2020,8:20:00,Sunday,8,Fog,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during fog conditions
2615,32.5853175,74.0818244,2023-09-03T22:46:00,9/3/2023,22:46:00,Sunday,22,Rain,Intersection,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Severe accident on intersection with rain conditions
2616,32.5612082,74.0815111,2025-05-13T02:12:00,5/13/2025,2:12:00,Tuesday,2,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
2617,32.5809666,74.0769405,2021-10-27T17:37:00,10/27/2021,17:37:00,Wednesday,17,Rain,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on highway in rain weather
2618,32.6998375,74.0935298,2021-07-13T09:37:00,7/13/2021,9:37:00,Tuesday,9,Rain,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on highway in rain weather
2619,32.5862974,74.0567177,2020-08-03T17:39:00,8/3/2020,17:39:00,Monday,17,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during clear conditions
2620,32.5730725,74.1005044,2020-07-16T00:34:00,7/16/2020,0:34:00,Thursday,0,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during rain conditions
2621,32.6298988,74.1460166,2023-10-26T07:10:00,10/26/2023,7:10:00,Thursday,7,Cloudy,Rural,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on rural in cloudy weather
2622,32.6057903,74.0872892,2021-11-28T14:41:00,11/28/2021,14:41:00,Sunday,14,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during rain conditions
2623,32.4950197,74.0796864,2025-02-18T08:37:00,2/18/2025,8:37:00,Tuesday,8,Clear,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on highway in clear weather
2624,32.6057903,74.0872892,2023-09-07T07:40:00,9/7/2023,7:40:00,Thursday,7,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
2625,32.588421,74.0505293,2020-07-29T20:11:00,7/29/2020,20:11:00,Wednesday,20,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
2626,32.5730725,74.1005044,2021-07-17T20:19:00,7/17/2021,20:19:00,Saturday,20,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on arterial in clear weather
2627,32.5730725,74.1005044,2020-02-28T06:59:00,2/28/2020,6:59:00,Friday,6,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during clear conditions
2628,32.5969659,74.0338813,2021-02-09T13:50:00,2/9/2021,13:50:00,Tuesday,13,Rain,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on residential in rain weather
2629,32.5583951,74.0757951,2025-11-13T13:06:00,11/13/2025,13:06:00,Thursday,13,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
